seller_id,seller_registration_dt,seller_first_sale_dt,seller_main_category,seller_region_cluster,seller_size_bucket,fulfillment_model,seller_manager_region,seller_onboarding_channel,seller_has_logo_flag
101674,2025-06-28,2025-07-31,Электроника,Поволжье,micro,FBO,north,referral,1
101675,2025-02-12,2025-03-09,Дом,Центр,micro,FBS,center,organic,1
101676,2024-07-21,2024-09-06,Одежда,Поволжье,micro,FBS,center,organic,1
101677,2024-03-09,2024-04-20,Дом,Сибирь,large,FBS,north,partner,0
101678,2025-09-24,2025-10-10,Обувь,Урал,small,FBO,center,ads,1
101679,2025-04-30,2025-05-22,Товары для животных,Урал,small,FBS,center,partner,1
101680,2025-08-21,2025-10-19,Красота,Москва и МО,small,FBO,south,organic,0
101681,2025-10-29,2025-12-10,Дом,Центр,micro,FBO,center,organic,0
101682,2025-01-25,2025-02-04,Электроника,Москва и МО,micro,FBO,center,organic,0
101683,2024-09-04,2024-09-18,Аксессуары,Юг,medium,FBO,north,organic,1
101684,2024-12-21,2025-02-09,Спорт,Урал,micro,FBS,south,partner,0
101685,2023-09-22,2023-10-17,Одежда,Сибирь,micro,FBO,east,organic,1
101686,2024-07-16,2024-07-27,Детские товары,Юг,micro,FBO,south,organic,1
101687,2025-12-28,2026-02-01,Детские товары,Санкт-Петербург,micro,mixed,south,partner,0
101688,2024-10-31,2024-12-09,Дом,Урал,small,FBS,west,ads,1
101689,2025-09-25,2025-10-30,Одежда,Сибирь,micro,FBS,center,ads,1
101690,2025-03-07,2025-04-21,Аксессуары,Санкт-Петербург,micro,FBS,north,partner,1
101691,2024-11-10,2024-12-03,Одежда,Юг,micro,mixed,south,organic,1
101692,2024-06-16,2024-07-13,Детские товары,Центр,micro,FBO,east,offline_event,1
101693,2025-08-29,2025-10-02,Обувь,Санкт-Петербург,small,FBS,center,organic,1
101694,2023-08-25,2023-09-27,Электроника,Москва и МО,small,FBS,north,ads,1
101695,2024-05-18,2024-05-26,Спорт,Поволжье,micro,FBO,center,organic,1
101696,2024-12-17,2025-01-05,Одежда,Москва и МО,small,FBS,north,partner,1
101697,2026-01-03,2026-01-17,Спорт,Поволжье,small,FBO,east,referral,1
101698,2024-09-11,2024-11-21,Одежда,Урал,micro,FBO,west,organic,1
101699,2024-07-11,2024-08-21,Канцелярия,Урал,micro,FBO,north,organic,1
101700,2023-08-21,2023-12-09,Канцелярия,Сибирь,small,mixed,west,referral,1
101701,2024-07-22,2024-08-11,Одежда,Юг,small,FBO,center,referral,1
101702,2023-09-28,2023-10-17,Детские товары,Сибирь,small,FBO,center,ads,1
101703,2025-04-29,2025-06-04,Красота,Москва и МО,micro,FBS,south,organic,1
101704,2024-01-22,2024-03-27,Обувь,Центр,micro,FBO,center,partner,0
101705,2025-12-25,2026-01-22,Электроника,Санкт-Петербург,micro,FBO,center,referral,0
101706,2026-01-08,2026-02-03,Одежда,Москва и МО,small,mixed,west,offline_event,1
101707,2024-03-25,2024-04-16,Красота,Центр,medium,mixed,south,ads,1
101708,2024-04-07,2024-05-27,Одежда,Москва и МО,micro,FBS,center,partner,1
101709,2025-03-05,2025-05-30,Одежда,Поволжье,small,FBO,center,ads,1
101710,2025-01-22,2025-02-12,Одежда,Сибирь,medium,FBS,east,organic,1
101711,2024-10-07,2024-12-22,Аксессуары,Сибирь,medium,FBO,north,offline_event,1
101712,2024-12-27,2025-01-15,Обувь,Урал,small,FBO,south,organic,0
101713,2025-07-02,2025-08-14,Товары для животных,Урал,large,FBO,north,referral,1
101714,2024-04-25,2024-07-28,Аксессуары,Юг,micro,FBO,center,partner,0
101715,2025-07-06,2025-09-06,Красота,Юг,small,FBS,north,ads,1
101716,2024-02-14,2024-02-23,Детские товары,Урал,small,mixed,south,organic,1
101717,2023-09-08,2023-10-15,Обувь,Поволжье,micro,FBO,west,partner,1
101718,2024-08-28,2024-10-04,Товары для животных,Юг,micro,FBO,south,partner,1
101719,2024-06-23,2024-07-20,Дом,Москва и МО,micro,FBS,south,referral,0
101720,2024-09-20,2024-10-15,Электроника,Поволжье,small,FBO,south,organic,0
101721,2024-09-14,2024-10-31,Электроника,Москва и МО,small,mixed,center,ads,0
101722,2025-09-30,2025-11-09,Детские товары,Юг,micro,FBS,north,organic,0
101723,2025-09-15,2025-10-20,Красота,Урал,micro,FBO,center,partner,1
101724,2024-05-19,2024-05-31,Канцелярия,Поволжье,micro,FBS,west,offline_event,0
101725,2025-01-13,2025-02-06,Дом,Центр,micro,mixed,north,organic,1
101726,2025-01-15,2025-01-31,Электроника,Юг,small,FBO,east,offline_event,0
101727,2025-04-28,2025-06-15,Красота,Поволжье,micro,FBS,east,organic,1
101728,2025-07-13,2025-07-31,Обувь,Санкт-Петербург,micro,FBS,center,offline_event,1
101729,2024-10-24,2024-11-23,Красота,Центр,small,mixed,west,organic,1
101730,2025-09-06,2025-10-14,Одежда,Сибирь,medium,FBO,east,organic,1
101731,2025-04-18,2025-05-25,Красота,Центр,micro,FBO,east,referral,0
101732,2024-08-02,2024-09-13,Обувь,Урал,small,FBO,center,organic,1
101733,2023-09-29,2023-10-22,Аксессуары,Санкт-Петербург,micro,FBO,center,organic,1
101734,2025-03-09,2025-04-11,Дом,Москва и МО,micro,FBO,south,ads,1
101735,2024-02-04,2024-03-05,Канцелярия,Центр,micro,mixed,south,organic,1
101736,2025-07-16,2025-08-23,Спорт,Москва и МО,medium,FBS,north,organic,0
101737,2025-09-13,2025-11-03,Спорт,Сибирь,small,FBO,south,organic,1
101738,2025-09-14,2025-10-15,Дом,Центр,small,FBO,north,offline_event,1
101739,2024-10-02,2024-11-04,Товары для животных,Москва и МО,micro,mixed,east,referral,1
101740,2025-09-21,2025-10-06,Товары для животных,Москва и МО,small,mixed,east,organic,1
101741,2024-08-26,2024-09-03,Товары для животных,Поволжье,micro,FBO,east,referral,1
101742,2025-10-21,2025-11-04,Одежда,Санкт-Петербург,small,FBO,west,organic,1
101743,2023-09-09,2023-10-03,Аксессуары,Москва и МО,micro,FBS,center,partner,0
101744,2025-12-27,2026-01-27,Красота,Дальний Восток,small,FBS,north,organic,1
101745,2026-02-27,2026-04-24,Дом,Санкт-Петербург,medium,FBS,east,referral,1
101746,2025-11-13,2026-01-11,Товары для животных,Урал,small,FBS,center,ads,1
101747,2023-12-01,2023-12-23,Спорт,Москва и МО,micro,FBS,west,referral,1
101748,2026-01-24,2026-03-20,Товары для животных,Сибирь,micro,FBO,west,organic,0
101749,2023-09-20,2023-10-14,Дом,Юг,medium,FBS,north,organic,1
101750,2025-11-15,2025-12-06,Детские товары,Москва и МО,medium,mixed,center,offline_event,0
101751,2023-11-16,2024-01-30,Дом,Санкт-Петербург,small,FBS,center,organic,0
101752,2024-02-17,2024-03-21,Одежда,Юг,micro,FBO,south,organic,1
101753,2024-06-02,2024-06-14,Одежда,Центр,micro,FBS,east,organic,0
101754,2023-08-03,2023-09-26,Аксессуары,Москва и МО,small,FBO,north,organic,0
101755,2025-07-04,2025-09-11,Аксессуары,Дальний Восток,small,FBS,east,organic,1
101756,2025-12-23,2026-01-17,Красота,Санкт-Петербург,medium,FBO,north,ads,1
101757,2024-05-04,2024-05-11,Электроника,Сибирь,small,FBO,south,offline_event,1
101758,2024-02-01,2024-03-07,Одежда,Москва и МО,small,mixed,north,referral,0
101759,2025-06-08,2025-06-28,Канцелярия,Санкт-Петербург,medium,FBO,west,referral,1
101760,2024-02-09,2024-03-13,Аксессуары,Поволжье,medium,FBS,south,referral,1
101761,2025-09-21,2025-10-21,Спорт,Сибирь,micro,FBO,center,organic,0
101762,2025-09-23,2025-11-24,Товары для животных,Поволжье,micro,FBO,south,organic,0
101763,2025-01-05,2025-02-03,Одежда,Москва и МО,micro,FBO,west,organic,1
101764,2024-11-05,2024-11-13,Дом,Поволжье,large,mixed,north,partner,0
101765,2023-11-09,2023-11-20,Красота,Санкт-Петербург,small,FBS,center,offline_event,1
101766,2025-04-12,2025-06-04,Обувь,Поволжье,micro,FBO,north,offline_event,1
101767,2025-08-14,2025-09-10,Одежда,Поволжье,micro,FBO,north,organic,0
101768,2025-06-19,2025-07-05,Красота,Урал,small,FBS,east,partner,1
101769,2024-12-18,2024-12-29,Детские товары,Центр,micro,FBO,center,organic,1
101770,2024-12-15,2025-01-16,Аксессуары,Москва и МО,micro,FBO,north,organic,0
101771,2023-07-13,2023-07-26,Обувь,Дальний Восток,micro,FBO,center,referral,0
101772,2026-02-13,2026-03-05,Одежда,Юг,micro,FBS,center,referral,1
101773,2024-01-26,2024-02-10,Красота,Москва и МО,micro,FBO,center,partner,1
101774,2025-02-09,2025-03-30,Электроника,Сибирь,micro,FBO,center,partner,0
101775,2024-11-29,2025-01-22,Детские товары,Санкт-Петербург,micro,mixed,center,organic,1
101776,2025-09-09,2025-10-19,Дом,Юг,micro,FBO,north,partner,0
101777,2023-07-18,2023-08-10,Дом,Центр,micro,mixed,south,organic,1
101778,2024-12-31,2025-03-02,Дом,Юг,micro,FBO,center,offline_event,1
101779,2025-03-13,2025-05-11,Одежда,Санкт-Петербург,small,FBO,center,offline_event,1
101780,2025-08-09,2025-08-31,Одежда,Урал,medium,FBO,south,organic,1
101781,2024-07-03,2024-07-29,Красота,Центр,micro,FBO,south,offline_event,1
101782,2023-08-21,2023-09-21,Одежда,Москва и МО,small,FBS,south,organic,1
101783,2024-06-26,2024-07-14,Аксессуары,Москва и МО,small,mixed,west,partner,0
101784,2024-04-20,2024-05-25,Спорт,Москва и МО,small,mixed,center,organic,1
101785,2024-01-07,2024-01-18,Дом,Поволжье,small,FBS,south,referral,0
101786,2023-07-04,2023-07-09,Обувь,Центр,micro,FBO,west,ads,1
101787,2024-01-19,2024-02-26,Электроника,Урал,micro,mixed,south,partner,1
101788,2024-11-07,2024-11-16,Одежда,Урал,micro,mixed,center,referral,1
101789,2024-12-10,2024-12-21,Дом,Юг,small,FBS,east,organic,0
101790,2025-03-05,2025-03-22,Одежда,Санкт-Петербург,medium,FBS,center,organic,1
101791,2023-12-27,2024-01-28,Обувь,Сибирь,micro,FBS,center,partner,1
101792,2025-04-20,2025-05-02,Электроника,Москва и МО,small,FBS,center,referral,1
101793,2024-06-10,2024-06-15,Канцелярия,Урал,small,FBS,center,organic,0
101794,2024-07-24,2024-08-07,Обувь,Центр,micro,FBO,north,ads,1
101795,2024-03-19,2024-05-10,Дом,Юг,large,FBO,center,organic,1
101796,2024-04-02,2024-04-22,Дом,Санкт-Петербург,micro,FBS,north,organic,1
101797,2024-01-28,2024-02-16,Дом,Юг,small,FBS,west,ads,1
101798,2026-02-01,2026-02-28,Дом,Центр,micro,FBO,east,referral,1
101799,2026-02-08,2026-02-27,Красота,Москва и МО,small,FBS,north,offline_event,0
101800,2025-07-02,2025-08-08,Одежда,Юг,micro,FBO,west,referral,0
101801,2025-02-23,2025-03-20,Красота,Центр,micro,FBO,center,referral,1
101802,2025-01-09,2025-01-28,Дом,Урал,micro,FBO,north,referral,1
101803,2026-02-24,2026-03-09,Обувь,Москва и МО,small,FBS,center,organic,1
101804,2023-07-02,2023-07-24,Канцелярия,Урал,micro,FBO,south,organic,1
101805,2025-10-28,2025-12-01,Обувь,Санкт-Петербург,micro,FBS,north,organic,1
101806,2024-08-18,2024-10-04,Одежда,Юг,medium,FBS,north,referral,0
101807,2023-12-16,2024-01-11,Спорт,Урал,medium,FBO,south,referral,1
101808,2024-11-14,2024-11-23,Обувь,Санкт-Петербург,micro,FBO,south,referral,1
101809,2025-11-18,2025-12-11,Красота,Поволжье,medium,FBS,west,organic,0
101810,2025-11-01,2025-11-09,Детские товары,Москва и МО,small,FBO,east,organic,1
101811,2024-03-16,2024-05-12,Одежда,Центр,small,FBO,center,ads,1
101812,2023-12-20,2024-01-26,Красота,Москва и МО,micro,mixed,center,partner,1
101813,2025-02-01,2025-03-10,Дом,Поволжье,small,FBO,south,ads,1
101814,2023-09-20,2023-12-04,Дом,Санкт-Петербург,large,FBS,center,organic,0
101815,2026-02-09,2026-03-23,Электроника,Поволжье,small,FBO,south,offline_event,1
101816,2025-10-31,2025-11-21,Аксессуары,Центр,small,FBS,west,referral,1
101817,2024-04-14,2024-05-05,Аксессуары,Урал,small,FBS,south,organic,1
101818,2025-01-28,2025-02-14,Одежда,Москва и МО,micro,FBO,north,referral,1
101819,2025-12-20,2026-01-14,Электроника,Юг,micro,FBS,north,ads,1
101820,2025-08-18,2025-10-01,Обувь,Санкт-Петербург,micro,FBS,center,ads,1
101821,2024-04-21,2024-06-12,Электроника,Урал,micro,FBS,center,organic,1
101822,2024-09-06,2024-09-18,Дом,Сибирь,medium,FBS,south,organic,1
101823,2024-12-17,2025-01-23,Обувь,Поволжье,medium,mixed,center,organic,1
101824,2023-07-29,2023-08-11,Обувь,Юг,micro,FBO,south,organic,1
101825,2025-03-26,2025-05-26,Обувь,Центр,large,FBO,east,partner,1
101826,2025-11-01,2025-11-09,Обувь,Санкт-Петербург,small,mixed,north,partner,1
101827,2024-03-01,2024-03-06,Красота,Москва и МО,micro,FBO,south,partner,1
101828,2024-05-20,2024-06-17,Обувь,Урал,micro,FBS,center,referral,0
101829,2024-11-12,2024-11-19,Красота,Поволжье,medium,mixed,south,partner,0
101830,2023-09-08,2023-10-13,Аксессуары,Санкт-Петербург,large,FBO,center,referral,1
101831,2025-07-02,2025-07-07,Одежда,Юг,small,mixed,west,partner,1
101832,2024-09-26,2024-10-06,Обувь,Москва и МО,small,mixed,east,organic,1
101833,2024-03-24,2024-05-01,Обувь,Сибирь,small,FBO,west,partner,1
101834,2025-10-29,2025-11-05,Спорт,Юг,medium,FBO,east,ads,1
101835,2025-04-29,2025-05-09,Красота,Москва и МО,small,FBS,west,ads,0
101836,2025-05-23,2025-06-08,Спорт,Центр,micro,FBO,south,organic,1
101837,2024-09-22,2024-10-12,Канцелярия,Урал,micro,mixed,west,partner,1
101838,2025-11-23,2025-12-23,Красота,Центр,small,FBO,south,organic,1
101839,2026-01-06,2026-02-16,Обувь,Москва и МО,micro,FBS,north,organic,0
101840,2023-08-30,2023-09-27,Дом,Центр,micro,FBO,south,partner,1
101841,2024-08-03,2024-08-12,Красота,Сибирь,micro,FBS,east,ads,1
101842,2025-03-27,2025-04-15,Одежда,Центр,micro,FBS,center,referral,1
101843,2026-01-10,2026-01-19,Одежда,Дальний Восток,medium,FBS,center,partner,1
101844,2023-09-19,2023-11-06,Одежда,Урал,small,FBO,west,referral,1
101845,2025-07-03,2025-07-16,Дом,Центр,small,mixed,south,organic,1
101846,2024-09-05,2024-09-18,Одежда,Юг,medium,FBO,east,organic,1
101847,2025-04-18,2025-05-11,Электроника,Москва и МО,medium,FBS,center,referral,1
101848,2023-08-23,2023-11-18,Красота,Поволжье,small,FBS,east,ads,1
101849,2023-08-11,2023-08-21,Дом,Центр,micro,FBO,south,partner,0
101850,2024-08-17,2024-08-30,Дом,Поволжье,large,FBS,west,organic,1
101851,2023-09-05,2023-10-29,Спорт,Поволжье,micro,FBS,north,organic,1
101852,2024-10-29,2024-12-07,Одежда,Москва и МО,micro,mixed,center,organic,1
101853,2024-05-24,2024-06-18,Одежда,Центр,micro,FBS,west,organic,1
101854,2025-01-27,2025-03-12,Обувь,Москва и МО,micro,mixed,south,organic,1
101855,2024-04-28,2024-06-13,Красота,Центр,small,FBO,south,organic,1
101856,2025-05-19,2025-07-07,Детские товары,Поволжье,small,FBS,east,partner,1
101857,2025-10-20,2025-11-12,Электроника,Сибирь,micro,mixed,north,ads,1
